current_time,domain,bd_index,reverse_index,chinese,url,illegal,pan_analysis,sgsr
2016-03-24,bioder.cn,760,10,chinese,,包含违禁词,泛解析,1
2016-03-24,acler.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,asacf.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bibiai.net,0,0,no_language,,正常,正常,1
2016-03-24,baiduwbcaw.com,0,0,no_language,,正常,正常,1
2016-03-24,8023diy.com,1,1,english,,正常,正常,1
2016-03-24,bendufoods.com,0,0,no_language,,正常,正常,1
2016-03-24,asiajt.cn,0,0,no_language,,正常,正常,1
2016-03-24,ainiaosi.com,0,0,no_language,,正常,正常,2
2016-03-24,bjfrusa.com,0,0,no_language,,正常,正常,1
2016-03-24,bjfdbz.com,0,0,no_language,,正常,正常,1
2016-03-24,autumnfs.com,0,0,no_language,,正常,正常,1
2016-03-24,a7165.net,0,0,no_language,,正常,正常,1
2016-03-24,bjcsgm.net,0,0,no_language,,正常,正常,1
2016-03-24,bb3q.com,0,0,no_language,,正常,正常,1
2016-03-24,bj-xny.com,0,0,no_language,,正常,正常,1
2016-03-24,bjlinkstar.com,0,0,no_language,,正常,正常,1
2016-03-24,bfcchina.net,2,2,english,,正常,正常,1
2016-03-24,belim.cn,0,0,no_language,,正常,正常,1
2016-03-24,bj236.net,1,1,english,,正常,正常,1
2016-03-24,bjjdjd.com.cn,1,1,english,,正常,正常,1
2016-03-24,bjlvsen.com,1,1,english,,正常,正常,1
2016-03-24,bjrcxd.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjjtdz.cn,0,0,no_language,,正常,正常,1
2016-03-24,bfc-mobile.com,0,0,no_language,,正常,正常,1
2016-03-24,bjth2000.com,0,0,no_language,,正常,正常,1
2016-03-24,bjputuite.com,0,0,no_language,,正常,正常,1
2016-03-24,bc-foods.com,0,0,no_language,,正常,正常,2
2016-03-24,bhwsoft.com,0,0,no_language,,正常,正常,1
2016-03-24,bjamir.com,1,1,chinese,,正常,正常,1
2016-03-24,bjskfnsk.com,0,0,no_language,,正常,正常,2
2016-03-24,bjjxhf518.com,0,0,no_language,,正常,正常,1
2016-03-24,bhstinc.com,0,0,no_language,,正常,正常,1
2016-03-24,bjxhwfj.com,0,0,no_language,,正常,正常,1
2016-03-24,bjwkyl.cn,760,10,chinese,,包含违禁词,泛解析,1
2016-03-24,bjp-trade.cn,0,0,no_language,,正常,正常,1
2016-03-24,apaclyc.com,1,1,chinese,,正常,正常,1
2016-03-24,aqscha.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjxxwyfood.com,0,0,no_language,,正常,正常,1
2016-03-24,bjivyline.com,0,0,no_language,,正常,正常,1
2016-03-24,biyang516.cn,0,0,no_language,,正常,正常,1
2016-03-24,beifangxin.cn,18,10,chinese,,正常,泛解析,1
2016-03-24,bjhfle.com,0,0,no_language,,正常,正常,1
2016-03-24,bjqhzy.com,0,0,no_language,,正常,正常,1
2016-03-24,aphuantong.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjjhsy.com,4,4,chinese,,包含违禁词,正常,1
2016-03-24,axleef.com,0,0,no_language,,正常,正常,1
2016-03-24,bjzdyt.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjffym.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjysdl.com,0,0,no_language,,正常,正常,1
2016-03-24,bjjinshuo.com,0,0,no_language,,正常,正常,1
2016-03-24,aolongdz.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjyingtai.com,0,0,no_language,,正常,正常,1
2016-03-24,bjhjhd.com,0,0,no_language,,正常,正常,1
2016-03-24,aoopo11.cn,0,0,no_language,,正常,正常,1
2016-03-24,baidivalve.com,0,0,no_language,,正常,正常,1
2016-03-24,bjshhm.com,0,0,no_language,,正常,正常,1
2016-03-24,aaa-3a.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjzehui.com,0,0,no_language,,正常,正常,1
2016-03-24,bjjuejin.com,0,0,no_language,,正常,正常,2
2016-03-24,bjtom.net,1,1,chinese,,包含违禁词,正常,1
2016-03-24,bin88.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjchsh.com,0,0,no_language,,正常,正常,1
2016-03-24,bjhmmc.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,bjywtart.com,0,0,no_language,,正常,正常,1
2016-03-24,bjjrtz.com,0,0,no_language,,正常,正常,1
2016-03-24,aszxsw.com,0,0,no_language,,正常,正常,1
2016-03-24,blrskj.com,0,0,no_language,,正常,正常,1
2016-03-24,bjsolna.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,bll1818.com,0,0,no_language,,正常,正常,1
2016-03-24,boyao-cctv.com,0,0,no_language,,正常,正常,1
2016-03-24,blackid.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bochi88.com,1,1,chinese,,正常,正常,1
2016-03-24,blxyyh.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,boyusky.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjfxmc.com,0,0,no_language,,正常,正常,1
2016-03-24,boligongzi.com,0,0,no_language,,正常,正常,1
2016-03-24,bjsrcfs.com,0,0,no_language,,正常,正常,1
2016-03-24,bone88.cn,0,0,no_language,,正常,正常,1
2016-03-24,blgcl.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,brogi.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bd5b045.com,0,0,no_language,,正常,正常,1
2016-03-24,boholb.com,0,0,no_language,,正常,正常,1
2016-03-24,bxaotai.com,0,0,no_language,,正常,正常,1
2016-03-24,bpguoyu.com,0,0,no_language,,正常,正常,1
2016-03-24,bthongbao.com,0,0,no_language,,正常,正常,1
2016-03-24,bolesson.com,0,0,no_language,,正常,正常,1
2016-03-24,boien.com,0,0,no_language,,正常,正常,1
2016-03-24,bjwanyou.com,0,0,no_language,,正常,正常,1
2016-03-24,blongcn.com,0,0,no_language,,正常,正常,1
2016-03-24,bossnano8.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjxpjy98.com,5,5,chinese,,正常,正常,1
2016-03-24,bjxq1688.com,0,0,no_language,,正常,正常,1
2016-03-24,btjxmc.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,blgems.com,0,0,no_language,,正常,正常,1
2016-03-24,buzhourh.com,0,0,no_language,,正常,正常,1
2016-03-24,bohanwy.com,0,0,no_language,,正常,正常,1
2016-03-24,bq710.com,0,0,no_language,,正常,正常,2
2016-03-24,bodhr.com,0,0,no_language,,正常,正常,1
2016-03-24,botiancn.net,0,0,no_language,,正常,正常,1
2016-03-24,aixingelec.com,0,0,no_language,,正常,正常,2
2016-03-24,boyacraft.com,0,0,no_language,,正常,正常,1
2016-03-24,albtoys.cn,0,0,no_language,,正常,正常,1
2016-03-24,buyijucc.cn,0,0,no_language,,正常,正常,1
2016-03-24,bolarge.com,0,0,no_language,,正常,正常,1
2016-03-24,bjxdcxszx.com,0,0,no_language,,正常,正常,1
2016-03-24,bmn365.cn,0,0,no_language,,正常,正常,1
2016-03-24,bufanbobo.com,0,0,no_language,,正常,正常,1
2016-03-24,bohuatools.com,0,0,no_language,,正常,正常,1
2016-03-24,boningylx.com,0,0,no_language,,正常,正常,1
2016-03-24,bohuizx.com,0,0,no_language,,正常,正常,1
2016-03-24,aisledchem.com,0,0,no_language,,正常,正常,1
2016-03-24,book2006.com,0,0,no_language,,正常,正常,1
2016-03-24,brightwax.com,0,0,no_language,,正常,正常,1
2016-03-24,bjztfz.cn,0,0,no_language,,正常,正常,1
2016-03-24,btyffzs.com,0,0,no_language,,正常,正常,1
2016-03-24,bohaosk.cn,0,0,no_language,,正常,正常,1
2016-03-24,bpmic.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,blgysp.com,0,0,no_language,,正常,正常,1
2016-03-24,boeryaa.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bobocreat.cn,0,0,no_language,,正常,正常,1
2016-03-24,bsm0731.com,1,1,chinese,,正常,正常,1
2016-03-24,bthlqm.com,1,1,english,,正常,正常,1
2016-03-24,bw-design.cn,0,0,no_language,,正常,正常,1
2016-03-24,aldmzz.cn,0,0,no_language,,正常,正常,1
2016-03-24,beautywm.com,0,0,no_language,,正常,正常,1
2016-03-24,boss868.com,0,0,no_language,,正常,正常,1
2016-03-24,bjtydkt.com,0,0,no_language,,正常,正常,1
2016-03-24,aibo-pkg.com,0,0,no_language,,正常,正常,1
2016-03-24,asguanxu.com,0,0,no_language,,正常,正常,1
2016-03-24,budbud.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,BT800.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjstxsd.com,0,0,no_language,,正常,正常,2
2016-03-24,boxingjy.com,0,0,no_language,,正常,正常,1
2016-03-24,bfdljj.com,0,0,no_language,,正常,正常,1
2016-03-24,bjtwpw.com,0,0,no_language,,正常,正常,1
2016-03-24,bxtxkj.com,0,0,no_language,,正常,正常,1
2016-03-24,bolizisme.com,0,0,no_language,,正常,正常,1
2016-03-24,boocle.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,boertea.com,0,0,no_language,,正常,正常,1
2016-03-24,bounties.cn,0,0,no_language,,正常,正常,1
2016-03-24,bpyfzl.com,1,1,english,,正常,正常,1
2016-03-24,bohai56.com,2,2,chinese,,正常,正常,1
2016-03-24,bywwm.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,busuntech.com,0,0,no_language,,正常,正常,1
2016-03-24,bjjlgd.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjxhtjd.cn,0,0,no_language,,正常,正常,1
2016-03-24,bydysmj2008.cn,0,0,no_language,,正常,正常,1
2016-03-24,btfele.com,0,0,no_language,,正常,正常,1
2016-03-24,beitechina.cn,0,0,no_language,,正常,正常,1
2016-03-24,bzhoney.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjxgby.com,0,0,no_language,,正常,正常,1
2016-03-24,bolangcn.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjsqxc.com,0,0,no_language,,正常,正常,1
2016-03-24,bjscxx.cn,1,1,english,,正常,正常,1
2016-03-24,bjxjdbj.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,btupf.com,0,0,no_language,,正常,正常,1
2016-03-24,bxwdsw.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,benovo888.cn,0,0,no_language,,正常,正常,1
2016-03-24,and823.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjhaerda.com,0,0,no_language,,正常,正常,1
2016-03-24,bztfwj.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bangshun56.com,0,0,no_language,,正常,正常,1
2016-03-24,bthxgl.com,0,0,no_language,,正常,正常,1
2016-03-24,btxtwj.cn,0,0,no_language,,正常,正常,1
2016-03-24,baobolong.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjdfah.com,1,1,english,,包含违禁词,正常,1
2016-03-24,blhongwei.com,0,0,no_language,,正常,正常,1
2016-03-24,ahill2468.cn,0,0,no_language,,正常,正常,1
2016-03-24,babyxz.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,bushizf.com,0,0,no_language,,正常,正常,1
2016-03-24,boxingc.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjxdcc.com,0,0,no_language,,正常,正常,1
2016-03-24,bxshuijing.com,0,0,no_language,,正常,正常,1
2016-03-24,bzhthg.com,1,1,english,,正常,正常,1
2016-03-24,bluekeycn.com,1,1,english,,正常,正常,1
2016-03-24,c-win-win.com,1,1,english,,正常,正常,2
2016-03-24,btgold.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bridy.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjzeya.com,0,0,no_language,,正常,正常,1
2016-03-24,85966125.com,0,0,no_language,,正常,正常,1
2016-03-24,brog-mould.com,0,0,no_language,,正常,正常,1
2016-03-24,bsbjewelry.cn,0,0,no_language,,正常,正常,1
2016-03-24,bdsmdcx.cn,1,1,chinese,,正常,正常,1
2016-03-24,15zixutoys.com,0,0,no_language,,正常,正常,1
2016-03-24,100uoa.com,0,0,no_language,,正常,正常,1
2016-03-24,08-8-8sport.cn,0,0,no_language,,正常,正常,1
2016-03-24,0577dahua.com,0,0,no_language,,正常,正常,1
2016-03-24,024hm.cn,0,0,no_language,,正常,正常,1
2016-03-24,002tea.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjzdsw.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,bsconn2009.cn,0,0,no_language,,正常,正常,1
2016-03-24,23-ls.com,0,0,no_language,,正常,正常,1
2016-03-24,blrsm.cn,0,0,no_language,,正常,正常,1
2016-03-24,2utek.cn,0,0,no_language,,正常,正常,1
2016-03-24,3xtea.cn,0,0,no_language,,正常,正常,1
2016-03-24,51guofang.com,0,0,no_language,,正常,正常,1
2016-03-24,bopptape.cn,1,1,chinese,,正常,正常,1
2016-03-24,bjtfhtc.com,0,0,no_language,,正常,正常,1
2016-03-24,31042332.cn,0,0,no_language,,正常,正常,1
2016-03-24,bossnano.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjlylmy.com,0,0,no_language,,正常,正常,1
2016-03-24,caidihr.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bsdaled.com,0,0,no_language,,正常,正常,1
2016-03-24,0576-laser.com,0,0,no_language,,正常,正常,2
2016-03-24,56master.com,0,0,no_language,,正常,正常,1
2016-03-24,100yot.cn,0,0,no_language,,正常,正常,1
2016-03-24,360minglu.com,0,0,no_language,,正常,正常,1
2016-03-24,caihuidiy.com,2,2,chinese,,正常,正常,1
2016-03-24,365wenhua.com,0,0,no_language,,正常,正常,1
2016-03-24,canfcs.com,0,0,no_language,,正常,正常,1
2016-03-24,boertejb.com,0,0,no_language,,正常,正常,1
2016-03-24,ashongda.com,0,0,no_language,,正常,正常,1
2016-03-24,211sdu.com,0,0,no_language,,正常,正常,1
2016-03-24,canon-cc.com,0,0,no_language,,正常,正常,1
2016-03-24,576hdzdh.com,0,0,no_language,,正常,正常,1
2016-03-24,bjsantachi.com,2,2,chinese,,正常,正常,1
2016-03-24,bonheur.net.cn,1,1,chinese,,正常,正常,1
2016-03-24,caichao888.cn,0,0,no_language,,正常,正常,1
2016-03-24,cccspv.com,0,0,no_language,,正常,正常,1
2016-03-24,caohaip2002.cn,0,0,no_language,,正常,正常,1
2016-03-24,bokediy.com,0,0,no_language,,正常,正常,1
2016-03-24,21catv.com,0,0,no_language,,正常,正常,1
2016-03-24,cachuangqi.net,0,0,no_language,,正常,正常,1
2016-03-24,cbase.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjxcup.com,0,0,no_language,,正常,正常,1
2016-03-24,carsday168.com,0,0,no_language,,正常,正常,1
2016-03-24,cctvbdly.com,5,5,chinese,,包含违禁词,正常,1
2016-03-24,315dyfw.com,0,0,no_language,,正常,正常,1
2016-03-24,casc703.com,0,0,no_language,,正常,正常,1
2016-03-24,bolisppj.com,0,0,no_language,,正常,正常,1
2016-03-24,carbideht.com,0,0,no_language,,正常,正常,1
2016-03-24,bjjcan.com,4,4,chinese,,包含违禁词,正常,1
2016-03-24,0429dn.com,2,2,english,,正常,正常,1
2016-03-24,carlife888.cn,0,0,no_language,,正常,正常,1
2016-03-24,cancat.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,cclykj.com,0,0,no_language,,正常,正常,2
2016-03-24,btjhsm.com,0,0,no_language,,正常,正常,1
2016-03-24,brwled.com,1,1,english,,正常,正常,1
2016-03-24,ccw518.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,cdd168.cn,0,0,no_language,,正常,正常,1
2016-03-24,carack.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,bjchenyang.com,0,0,no_language,,正常,正常,1
2016-03-24,0731joy.com,0,0,no_language,,正常,正常,2
2016-03-24,0731fm.cn,0,0,no_language,,正常,正常,1
2016-03-24,byylqx.com,0,0,no_language,,正常,正常,1
2016-03-24,candy51fd.cn,0,0,no_language,,正常,正常,1
2016-03-24,bozhi-tech.com,0,0,no_language,,正常,正常,1
2016-03-24,cbnsc.cn,0,0,no_language,,正常,正常,1
2016-03-24,086mlyz.com,1,1,chinese,,正常,正常,2
2016-03-24,ccoil.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,briacme.com,0,0,no_language,,正常,正常,1
2016-03-24,bobled.cn,0,0,no_language,,正常,正常,1
2016-03-24,3832776.com,0,0,no_language,,正常,正常,1
2016-03-24,cddingdan.com,0,0,no_language,,正常,正常,1
2016-03-24,086tm.com,0,0,no_language,,正常,正常,1
2016-03-24,bzzstyy.com,0,0,no_language,,正常,正常,1
2016-03-24,cdlpjd.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,caowangcai.cn,0,0,no_language,,正常,正常,1
2016-03-24,024mucai.com,0,0,no_language,,正常,正常,1
2016-03-24,0411-metal.com,0,0,no_language,,正常,正常,1
2016-03-24,ccscan.com.cn,1,1,chinese,,正常,正常,1
2016-03-24,caddojeans.com,0,0,no_language,,正常,正常,1
2016-03-24,bjyhdcj888.cn,0,0,no_language,,正常,正常,1
2016-03-24,bocesz.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,carefre.com,0,0,no_language,,正常,正常,1
2016-03-24,car131.com,0,0,no_language,,正常,正常,1
2016-03-24,1413yf.com,1,1,english,,正常,正常,1
2016-03-24,ccxm66.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,blhfoods.cn,0,0,no_language,,正常,正常,1
2016-03-24,c-ppw.com,0,0,no_language,,正常,正常,1
2016-03-24,024qq.net,0,0,no_language,,正常,正常,1
2016-03-24,bjlirca.com,0,0,no_language,,正常,正常,1
2016-03-24,caiyigems.com,0,0,no_language,,正常,正常,1
2016-03-24,cdlcgg.cn,0,0,no_language,,正常,正常,1
2016-03-24,17guge.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,cdma1xcn.com,0,0,no_language,,正常,正常,2
2016-03-24,bjjiantai.com,0,0,no_language,,正常,正常,1
2016-03-24,2009jyyc.com,0,0,no_language,,正常,正常,1
2016-03-24,botaimould.com,0,0,no_language,,正常,正常,1
2016-03-24,7c-brush.com,0,0,no_language,,正常,正常,1
2016-03-24,86klmc.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,cat0752.com,0,0,no_language,,正常,正常,1
2016-03-24,caizhidz.cn,1,1,chinese,,正常,正常,1
2016-03-24,abc887.cn,0,0,no_language,,正常,正常,1
2016-03-24,cdjlyz.cn,1,1,english,,正常,正常,1
2016-03-24,buyxx.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,cdctpt.com,0,0,no_language,,正常,正常,1
2016-03-24,cameralee.com,1,1,chinese,,正常,正常,1
2016-03-24,ccc-yw.cn,0,0,no_language,,正常,正常,1
2016-03-24,100cgs.cn,0,0,no_language,,正常,正常,1
2016-03-24,a935317506.com,0,0,no_language,,正常,正常,1
2016-03-24,aijie04214.cn,0,0,no_language,,正常,正常,1
2016-03-24,ainuojj.com,0,0,no_language,,正常,正常,1
2016-03-24,calovaton.com,0,0,no_language,,正常,正常,1
2016-03-24,520klm.com,0,0,no_language,,正常,正常,1
2016-03-24,cdhfdx.com,0,0,no_language,,正常,正常,1
2016-03-24,cdkaiwang.com,0,0,no_language,,正常,正常,1
2016-03-24,caiyijixie.com,0,0,no_language,,正常,正常,1
2016-03-24,3yins.com,0,0,no_language,,正常,正常,1
2016-03-24,88481398.cn,0,0,no_language,,正常,正常,1
2016-03-24,ahjav.com,0,0,no_language,,正常,正常,1
2016-03-24,7pincafe.com,0,0,no_language,,正常,正常,2
2016-03-24,6kennel.com,0,0,no_language,,正常,正常,1
2016-03-24,byjindu.com,0,0,no_language,,正常,正常,1
2016-03-24,aonon.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,benj99.com,1,1,chinese,,正常,正常,1
2016-03-24,btxsqc.com,0,0,no_language,,正常,正常,1
2016-03-24,ahxianlan.com,0,0,no_language,,正常,正常,1
2016-03-24,bld-zj.com,0,0,no_language,,正常,正常,1
2016-03-24,51buygift.com,0,0,no_language,,正常,正常,1
2016-03-24,bearing-1.com,1,1,chinese,,正常,正常,1
2016-03-24,caifugw.cn,1,1,english,,正常,正常,1
2016-03-24,cdshurong.cn,0,0,no_language,,正常,正常,1
2016-03-24,beijingcjm.cn,0,0,no_language,,正常,正常,1
2016-03-24,cape-wh.com,1,1,english,,正常,正常,1
2016-03-24,cdhuayang.cn,0,0,no_language,,正常,正常,1
2016-03-24,bldchem.com,0,0,no_language,,正常,正常,1
2016-03-24,ahkczk.com,0,0,no_language,,正常,正常,1
2016-03-24,ahghjn.com,0,0,no_language,,正常,正常,1
2016-03-24,8999dp.com,0,0,no_language,,正常,正常,1
2016-03-24,bj-jzycom.com,0,0,no_language,,正常,正常,1
2016-03-24,add-127.com,0,0,no_language,,正常,正常,1
2016-03-24,cdmnk.cn,0,0,no_language,,正常,正常,1
2016-03-24,aoshenghui.com,0,0,no_language,,正常,正常,1
2016-03-24,56job.net.cn,1,1,english,,包含违禁词,正常,1
2016-03-24,aoranfushi.com,0,0,no_language,,正常,正常,1
2016-03-24,candorele.com,0,0,no_language,,正常,正常,1
2016-03-24,byd998.cn,0,0,no_language,,正常,正常,1
2016-03-24,anhuawL.com,0,0,no_language,,正常,正常,1
2016-03-24,acebm.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,cdxiuzhu.cn,0,0,no_language,,正常,正常,1
2016-03-24,cfxjzyc.com,1,1,chinese,,正常,正常,1
2016-03-24,cdtop.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,centlong.com,0,0,no_language,,正常,正常,1
2016-03-24,cdyhnm.com,0,0,no_language,,正常,正常,1
2016-03-24,cdxingren.com,0,0,no_language,,正常,正常,1
2016-03-24,580hk.com,1,1,english,,正常,正常,1
2016-03-24,5iwanju168.cn,1,1,english,,包含违禁词,正常,1
2016-03-24,cavaboo.com,0,0,no_language,,正常,正常,1
2016-03-24,broadedu.cn,0,0,no_language,,正常,正常,1
2016-03-24,changda-cn.com,0,0,no_language,,正常,正常,1
2016-03-24,andychao88.com,0,0,no_language,,正常,正常,1
2016-03-24,anhuijinan.cn,0,0,no_language,,正常,正常,1
2016-03-24,cfguangy.com,1,1,chinese,,正常,正常,1
2016-03-24,anterhy.com,1,1,chinese,,正常,正常,1
2016-03-24,cf-rubber.com,0,0,no_language,,正常,正常,1
2016-03-24,bsblyp.cn,0,0,no_language,,正常,正常,1
2016-03-24,cdlhmy.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,changshafy.com,0,0,no_language,,正常,正常,1
2016-03-24,bjhthj.net,0,0,no_language,,正常,正常,1
2016-03-24,cgbxgcl.com,0,0,no_language,,正常,正常,3
2016-03-24,aomigg.com,0,0,no_language,,正常,正常,2
2016-03-24,changjiabz.com,0,0,no_language,,正常,正常,1
